Date,Close,High,Low,Open,Volume,MA5,MA20,Daily_Return,Volatility,RSI14,Target
2020-08-25,11472.25,11525.900390625,11423.349609375,11513.099609375,638200,11406.180078125,11246.220068359375,0.0005058064691958464,0.007166774807349499,71.76926395205294,1
2020-08-26,11549.599609375,11561.75,11461.849609375,11512.849609375,743400,11434.419921875,11263.557568359374,0.0067423225064831005,0.007290929324525013,71.04991940892032,1
2020-08-27,11559.25,11617.349609375,11540.599609375,11609.2998046875,719800,11483.8298828125,11286.412548828124,0.0008355606212675504,0.0072404046607900275,70.90096130763382,1
2020-08-28,11647.599609375,11686.0498046875,11589.400390625,11602.9501953125,807000,11539.0298828125,11315.12001953125,0.007643195654994939,0.005725892022659189,71.99462352129764,0
2020-08-31,11387.5,11794.25,11325.849609375,11777.5498046875,1371800,11523.23984375,11339.9150390625,-0.022330747801946216,0.010057432668051206,53.04935595183337,1
2020-09-01,11470.25,11553.5498046875,11366.900390625,11464.2998046875,783800,11522.83984375,11358.6650390625,0.007266739846322645,0.009559698409076795,57.133400362923915,1
2020-09-02,11535.0,11554.75,11430.400390625,11478.5498046875,593500,11519.919921875,11380.33251953125,0.005645038251127943,0.009679676769203675,59.84470081707504,0
2020-09-03,11527.4501953125,11584.9501953125,11507.650390625,11566.2001953125,607100,11513.5599609375,11396.697509765625,-0.0006545127600779965,0.009120795881026772,66.20850342511412,0
2020-09-04,11333.849609375,11452.0498046875,11303.650390625,11354.400390625,681300,11450.8099609375,11402.6875,-0.016794744948559814,0.01074681173594224,53.60961893229526,1
2020-09-07,11355.0498046875,11381.150390625,11251.7001953125,11359.599609375,560300,11444.319921875,11406.932470703125,0.0018705202595032944,0.010357828459625377,48.60318143469794,0
2020-09-08,11317.349609375,11437.25,11290.4501953125,11378.5498046875,572200,11413.73984375,11406.674951171875,-0.0033201259317187093,0.010369673766198276,45.85850437798499,0
2020-09-09,11278.0,11298.150390625,11185.150390625,11218.599609375,728900,11362.33984375,11405.154931640625,-0.003476927967516641,0.009984377858091418,48.3595445828575,1
2020-09-10,11449.25,11464.0498046875,11327.400390625,11363.2998046875,679400,11346.6998046875,11412.594921875,0.015184429863450921,0.011418219434791998,53.36367297487546,1
2020-09-11,11464.4501953125,11493.5,11419.900390625,11447.7998046875,554800,11372.819921875,11426.897412109374,0.0013276149365679668,0.011062501964904197,49.906942084170154,0
2020-09-14,11440.0498046875,11568.900390625,11383.5498046875,11540.150390625,642300,11389.819921875,11436.544921875,-0.0021283524468515003,0.00835473220273709,48.527250751940485,1
2020-09-15,11521.7998046875,11535.9501953125,11442.25,11487.2001953125,506700,11430.7099609375,11443.367431640625,0.007145947910690342,0.00834392931422037,48.73361015638693,1
2020-09-16,11604.5498046875,11618.099609375,11516.75,11538.4501953125,527800,11496.019921875,11453.17490234375,0.0071820376506051,0.008462953263819363,51.934731234729476,0
2020-09-17,11516.099609375,11587.2001953125,11498.5,11539.400390625,0,11509.38984375,11463.369873046875,-0.007622027291120936,0.00885836431511066,44.3841855033781,0
2020-09-18,11504.9501953125,11584.099609375,11446.099609375,11584.099609375,764200,11517.48984375,11470.03740234375,-0.0009681588767627147,0.006683816765377231,56.37034879101672,0
2020-09-21,11250.5498046875,11535.25,11218.5,11503.7998046875,602900,11479.58984375,11459.2423828125,-0.02211225483867385,0.010015985719655326,39.9542753037522,0
2020-09-22,11153.650390625,11302.2001953125,11084.650390625,11301.75,672200,11405.9599609375,11443.31240234375,-0.00861286032635733,0.010295275271480088,33.060921377051116,0
2020-09-23,11131.849609375,11259.5498046875,11024.400390625,11258.75,714900,11311.419921875,11422.42490234375,-0.0019545871070447696,0.010272514278839708,32.64759577780082,0
2020-09-24,10805.5498046875,11015.2998046875,10790.2001953125,11011.0,706100,11169.3099609375,11384.739892578125,-0.029312272096516434,0.011872507424722036,29.243298701677404,1
2020-09-25,11050.25,11072.599609375,10854.849609375,10910.400390625,559600,11078.369921875,11354.872412109375,0.022645788482354545,0.014822999847783822,39.81352565621437,1
2020-09-28,11227.5498046875,11239.349609375,11099.849609375,11140.849609375,472800,11073.769921875,11346.87490234375,0.016044868187371275,0.016080573389709002,47.25500415831571,0
2020-09-29,11222.400390625,11305.400390625,11181.0,11288.599609375,498300,11087.519921875,11334.482421875,-0.0004586409458945395,0.015789988743103157,48.26413957617858,1
2020-09-30,11247.5498046875,11295.400390625,11184.5498046875,11244.4501953125,499300,11110.6599609375,11320.109912109376,0.002241001317642377,0.015527901168429442,43.070624003156354,1
2020-10-01,11416.9501953125,11428.599609375,11347.0498046875,11364.4501953125,447700,11232.9400390625,11314.584912109374,0.015061092732783665,0.0164111212843556,48.52447777312632,1
2020-10-05,11503.349609375,11578.0498046875,11452.2998046875,11487.7998046875,530600,11323.5599609375,11323.059912109375,0.0075676439490797165,0.01661875594038776,51.8933912556807,1
2020-10-06,11662.400390625,11680.2998046875,11564.2998046875,11603.4501953125,561400,11410.530078125,11338.42744140625,0.013826475474619793,0.015094999191103426,54.01968760487203,1
2020-10-07,11738.849609375,11763.0498046875,11629.349609375,11679.25,513400,11513.819921875,11359.50244140625,0.006555187284725372,0.014468826428663428,53.85343481162798,1
2020-10-08,11834.599609375,11905.7001953125,11791.150390625,11835.400390625,608800,11631.2298828125,11387.332421875,0.008156676606839941,0.01426345199354476,59.10052815565189,1
2020-10-09,11914.2001953125,11938.599609375,11805.2001953125,11852.0498046875,611100,11730.6798828125,11410.579931640625,0.0067260903253916204,0.006975597812425881,61.25333648408423,1
2020-10-12,11930.9501953125,12022.0498046875,11867.2001953125,11973.5498046875,522600,11816.2,11433.904931640625,0.0014058853909966196,0.00577176800968334,71.52213345063375,1
2020-10-13,11934.5,11988.2001953125,11888.900390625,11934.650390625,458300,11870.619921875,11458.62744140625,0.0002975290843887368,0.005380823472122358,76.2496996151134,1
2020-10-14,11971.0498046875,11997.2001953125,11822.150390625,11917.400390625,569200,11917.0599609375,11481.08994140625,0.0030625333853533387,0.005003144045212684,77.9342573443795,0
2020-10-15,11680.349609375,12025.4501953125,11661.2998046875,12023.4501953125,608900,11886.2099609375,11484.879931640626,-0.02428360085835335,0.01097415516340616,79.82612980665182,1
2020-10-16,11762.4501953125,11789.75,11667.849609375,11727.400390625,555800,11855.8599609375,11497.1974609375,0.007028949362235082,0.010336850697835522,77.31039632472609,1
2020-10-19,11873.0498046875,11898.25,11820.400390625,11879.2001953125,541400,11844.2798828125,11515.60244140625,0.009402769621849272,0.01044202851026733,76.08714870722997,1
2020-10-20,11896.7998046875,11949.25,11837.25,11861.0,453600,11836.73984375,11547.91494140625,0.002000328507897331,0.009754071932479376,76.85139030700523,1
2020-10-21,11937.650390625,12018.650390625,11775.75,11958.5498046875,623700,11830.0599609375,11587.11494140625,0.0034337457642519276,0.009642664434436348,77.13724167964013,0
2020-10-22,11896.4501953125,11939.5498046875,11823.4501953125,11890.0,544900,11873.280078125,11625.344970703125,-0.0034512817819539743,0.009479436400060253,70.96998479594103,1
2020-10-23,11930.349609375,11974.5498046875,11908.75,11957.900390625,502300,11906.8599609375,11681.5849609375,0.0028495402835257977,0.00927645635997862,69.57277659403033,0
2020-10-26,11767.75,11942.849609375,11711.7001953125,11937.400390625,519800,11885.8,11717.4599609375,-0.013629073304543216,0.010224672323696615,54.81334339924363,1
2020-10-27,11889.400390625,11899.0498046875,11723.0,11807.099609375,616300,11884.3201171875,11750.552490234375,0.010337608346965288,0.010874415743024727,56.60570742994258,0
2020-10-28,11729.599609375,11929.400390625,11684.849609375,11922.599609375,704000,11842.7099609375,11775.912451171875,-0.013440608945763599,0.011535403086947364,45.63809140535243,0
2020-10-29,11670.7998046875,11744.150390625,11606.4501953125,11633.2998046875,555000,11797.5798828125,11797.074951171875,-0.005012942184360991,0.008641087679486972,39.710845880243205,0
2020-10-30,11642.400390625,11748.9501953125,11535.4501953125,11678.4501953125,553700,11739.9900390625,11808.3474609375,-0.002433373422367602,0.008291005705257953,37.92122912198914,1
2020-11-02,11669.150390625,11725.650390625,11557.400390625,11697.349609375,568400,11720.2701171875,11816.6375,0.002297636149117599,0.007574489841023865,39.104031361629154,1
2020-11-03,11813.5,11836.2001953125,11723.2998046875,11734.4501953125,674300,11705.0900390625,11824.19248046875,0.01237019016319918,0.008755829215197502,44.05674369189124,1
2020-11-04,11908.5,11929.650390625,11756.400390625,11783.349609375,667300,11740.8701171875,11832.675,0.008041647267956087,0.009109762411478515,60.09738396215977,1
2020-11-05,12120.2998046875,12131.099609375,12027.599609375,12062.400390625,632500,11830.7701171875,11846.960009765626,0.017785598915690537,0.010619690696326704,64.20659142296205,1
2020-11-06,12263.5498046875,12280.400390625,12131.849609375,12156.650390625,576800,11955.0,11864.427490234375,0.011819014571289532,0.011076212568273135,65.11106408386301,1
2020-11-09,12461.0498046875,12474.0498046875,12367.349609375,12399.400390625,553400,12113.3798828125,11890.932470703125,0.016104635537461442,0.010121621183143288,69.24651739139125,1
2020-11-10,12631.099609375,12643.900390625,12475.25,12556.400390625,847500,12276.8998046875,11925.762451171875,0.01364650710436388,0.010338677465957612,71.7375545664379,1
2020-11-11,12749.150390625,12769.75,12571.099609375,12680.599609375,880500,12445.0298828125,11964.66748046875,0.009346041508720315,0.00773132095844215,75.50094186708722,0
2020-11-12,12690.7998046875,12741.150390625,12624.849609375,12702.150390625,622000,12559.1298828125,12015.189990234376,-0.004576821525331454,0.0076480558845208975,72.41429930866066,1
2020-11-13,12719.9501953125,12735.9501953125,12607.7001953125,12659.7001953125,513900,12650.4099609375,12063.064990234376,0.002296970330761372,0.007021417709186527,80.46258117446081,1
2020-11-17,12874.2001953125,12934.0498046875,12797.099609375,12932.5,707700,12733.0400390625,12113.122509765624,0.012126619808373373,0.006671693019855509,80.86177379876153,1
2020-11-18,12938.25,12948.849609375,12819.349609375,12860.099609375,731300,12794.4701171875,12165.19501953125,0.004975051165572175,0.006776014062741847,90.29506219786632,0
2020-11-19,12771.7001953125,12963.0,12745.75,12839.5,768800,12798.980078125,12206.897509765626,-0.01287266861341374,0.009738417157790382,84.24262490279938,1
2020-11-20,12859.0498046875,12892.4501953125,12730.25,12813.400390625,664000,12832.630078125,12255.027490234375,0.00683930941371913,0.008985609269959133,86.50422369311639,1
2020-11-23,12926.4501953125,12968.849609375,12825.7001953125,12960.2998046875,633100,12873.930078125,12304.83251953125,0.005241475198302092,0.008747508022481637,86.82559232433923,1
2020-11-24,13055.150390625,13079.099609375,12978.0,13002.599609375,571900,12910.1201171875,12369.2025390625,0.0099563448098976,0.008096553680357658,86.70370186473107,0
2020-11-25,12858.400390625,13145.849609375,12833.650390625,13130.0,679000,12894.1501953125,12417.6525390625,-0.015070680468092346,0.009534954238220537,76.4861635583187,1
2020-11-26,12987.0,13018.0,12790.400390625,12906.4501953125,549800,12937.21015625,12480.52255859375,0.010001213639976747,0.009594431976290648,75.34209650145256,0
2020-11-27,12968.9501953125,13035.2998046875,12914.2998046875,13012.0498046875,1162400,12959.190234375,12545.430078125,-0.001389836350773832,0.00940678989929602,72.25517550756823,1
2020-12-01,13109.0498046875,13128.400390625,12962.7998046875,13062.2001953125,583600,12995.71015625,12618.762548828125,0.010802694687318537,0.009792144849690638,71.21251257945677,1
2020-12-02,13113.75,13128.5,12983.5498046875,13121.400390625,717700,13007.430078125,12690.992529296875,0.0003585458429504751,0.009275073071300568,67.71778252577542,1
2020-12-03,13133.900390625,13216.599609375,13107.900390625,13215.2998046875,713700,13062.530078125,12757.012548828125,0.0015365849299400214,0.009211270969791878,65.21773053480521,1
2020-12-04,13258.5498046875,13280.0498046875,13152.849609375,13177.400390625,640500,13116.8400390625,12824.5150390625,0.009490662358873525,0.007951872118581626,71.33677828505996,1
2020-12-07,13355.75,13366.650390625,13241.9501953125,13264.849609375,591700,13194.2,12886.287548828124,0.007331133249439903,0.007974408577302406,72.73150692392723,1
2020-12-08,13392.9501953125,13435.4501953125,13311.0498046875,13393.849609375,543200,13250.980078125,12942.757568359375,0.002785331809333158,0.007963778911164263,70.24075524842173,1
2020-12-09,13529.099609375,13548.900390625,13449.599609375,13458.099609375,502600,13334.05,12996.16005859375,0.010165752285866914,0.007982660808604849,71.82594366371964,0
2020-12-10,13478.2998046875,13503.5498046875,13399.2998046875,13488.5,553400,13402.9298828125,13038.520068359376,-0.0037548548058806697,0.005438288606668993,78.54258678065429,1
2020-12-11,13513.849609375,13579.349609375,13402.849609375,13512.2998046875,787700,13453.98984375,13076.755029296875,0.002637558535026452,0.005135770223754833,77.60541078649575,1
2020-12-14,13558.150390625,13597.5,13472.4501953125,13571.4501953125,558400,13494.469921875,13120.12255859375,0.0032781762806703973,0.004792481267435939,77.16056899133278,1
2020-12-15,13567.849609375,13589.650390625,13447.0498046875,13547.2001953125,497600,13529.4498046875,13162.517529296874,0.0007153791977927426,0.004351138138309158,74.5569492362613,1
2020-12-16,13682.7001953125,13692.349609375,13606.4501953125,13663.099609375,462200,13560.169921875,13202.942529296875,0.008464907059269056,0.0044639388370580025,92.84306868327366,1
2020-12-17,13740.7001953125,13773.25,13673.5498046875,13713.5498046875,416000,13612.65,13243.0650390625,0.004238929390550483,0.004361021450311804,92.276233494341,1
2020-12-18,13760.5498046875,13772.849609375,13658.599609375,13764.400390625,519400,13661.9900390625,13292.50751953125,0.0014445849987885229,0.004078255348439647,94.3126008597956,0
2020-12-21,13328.400390625,13777.5,13131.4501953125,13741.900390625,687300,13616.0400390625,13315.975048828124,-0.0314049525779333,0.011648515584710415,59.25335442594721,1
2020-12-22,13466.2998046875,13492.0498046875,13192.900390625,13373.650390625,696200,13595.730078125,13342.967529296875,0.010346283876607965,0.012096478639240288,63.36987654906224,1
2020-12-23,13601.099609375,13619.4501953125,13432.2001953125,13473.5,458700,13579.4099609375,13370.264990234375,0.010010159185716239,0.01208291869510371,66.30032736123945,1
2020-12-24,13749.25,13771.75,13626.900390625,13672.150390625,471400,13581.119921875,13414.807470703125,0.01089253037474136,0.012380804836971036,66.84404283577496,1
2020-12-28,13873.2001953125,13885.2998046875,13811.5498046875,13815.150390625,403600,13603.65,13459.11748046875,0.009015051389166695,0.012576436671192027,67.44196151417856,1
2020-12-29,13932.599609375,13967.599609375,13859.900390625,13910.349609375,439600,13724.48984375,13507.299951171875,0.004281594241144937,0.01258556091241071,67.9220279681724,1
2020-12-30,13981.9501953125,13997.0,13864.9501953125,13980.900390625,380700,13827.619921875,13550.944970703125,0.003542094606974411,0.012565254537687613,65.95950300075921,0
2020-12-31,13981.75,14024.849609375,13936.4501953125,13970.0,452400,13903.75,13594.344970703125,-1.4318125132972703e-05,0.012447272480283976,68.39894788309654,1
2021-01-01,14018.5,14049.849609375,13991.349609375,13996.099609375,358100,13957.6,13638.574951171875,0.0026284263414808606,0.012428871583399484,68.42664529094704,1
2021-01-04,14132.900390625,14147.9501953125,13953.75,14104.349609375,495000,14009.5400390625,13682.29248046875,0.00816067272711063,0.01257170776111835,69.96423328150144,1
2021-01-05,14199.5,14215.599609375,14048.150390625,14075.150390625,492500,14062.9201171875,13724.47998046875,0.004712380865514287,0.003794457851674922,71.10637736888339,0
2021-01-06,14146.25,14244.150390625,14039.900390625,14240.9501953125,632300,14095.780078125,13762.144970703124,-0.0037501320469031096,0.004666235421001729,66.15438648555013,0
2021-01-07,14137.349609375,14256.25,14123.099609375,14253.75,559200,14126.9,13792.557470703125,-0.0006291696120880319,0.004596137662594307,64.31276230614452,1
2021-01-08,14347.25,14367.2998046875,14221.650390625,14258.400390625,613500,14192.65,13836.00498046875,0.014847223590326086,0.005371011014598533,68.61712643870501,1
2021-01-11,14484.75,14498.2001953125,14383.099609375,14474.0498046875,672900,14263.019921875,13884.55,0.009583718134137165,0.005429414870169948,95.1328560233451,1
2021-01-12,14563.4501953125,14590.650390625,14432.849609375,14473.7998046875,929600,14335.8099609375,13934.814990234376,0.005433314024232416,0.00544033118889954,94.8970408639552,1
2021-01-13,14564.849609375,14653.349609375,14435.7001953125,14639.7998046875,874000,14419.5298828125,13984.664990234374,9.609083312889233e-05,0.005610796769772266,94.27162305957253,1
2021-01-14,14595.599609375,14617.7998046875,14471.5,14550.0498046875,620200,14511.1798828125,14030.3099609375,0.002111247340323086,0.005475968596231626,93.5790602158583,0
2021-01-15,14433.7001953125,14617.4501953125,14357.849609375,14594.349609375,789600,14528.469921875,14064.9599609375,-0.011092344158201595,0.007346291394302127,77.77502477700693,0
2021-01-18,14281.2998046875,14459.150390625,14222.7998046875,14453.2998046875,762000,14487.7798828125,14090.9974609375,-0.010558650142566628,0.008205026310454657,65.82122896116705,1
2021-01-19,14521.150390625,14546.0498046875,14350.849609375,14371.650390625,546100,14479.319921875,14150.6349609375,0.016794730817062842,0.009575282417563984,70.858792569215,1
2021-01-20,14644.7001953125,14666.4501953125,14517.5498046875,14538.2998046875,623100,14495.2900390625,14209.55498046875,0.008508265623863087,0.009501391349555141,73.4117286773424,0
2021-01-21,14590.349609375,14753.5498046875,14517.25,14730.9501953125,704600,14494.2400390625,14259.01748046875,-0.0037112802046228577,0.009698503462349402,69.94660231875923,0
2021-01-22,14371.900390625,14619.900390625,14357.75,14583.400390625,776800,14481.880078125,14290.15,-0.014972171647596122,0.01028630452354284,57.77235772357723,0
2021-01-25,14238.900390625,14491.099609375,14218.599609375,14477.7998046875,618600,14473.4001953125,14308.435009765624,-0.009254169343308138,0.010104124249448666,51.22826800390162,0
2021-01-27,13967.5,14237.9501953125,13929.2998046875,14237.9501953125,660700,14362.6701171875,14310.180029296875,-0.019060488041877988,0.011110990085177035,45.09481289326716,0
2021-01-28,13817.5498046875,13898.25,13713.25,13810.400390625,637900,14197.2400390625,14301.960009765626,-0.010735650281904374,0.011182716322125592,41.85472698193975,0
2021-01-29,13634.599609375,13966.849609375,13596.75,13946.599609375,753200,14006.0900390625,14284.602490234374,-0.013240422354072856,0.0111215282763694,31.596202596768507,1
2021-02-01,14281.2001953125,14336.349609375,13661.75,13758.599609375,870500,13987.95,14297.7375,0.047423511101338356,0.020233682809730934,45.837854546659926,1
2021-02-02,14647.849609375,14731.7001953125,14469.150390625,14481.099609375,915000,14069.73984375,14323.4849609375,0.02567357148195737,0.021511758055718696,51.5439669257899,1
2021-02-03,14789.9501953125,14868.849609375,14574.150390625,14754.900390625,869500,14234.2298828125,14353.007470703125,0.009701122671723184,0.021110103414496813,53.91628934290447,1
2021-02-04,14895.650390625,14913.7001953125,14714.75,14789.0498046875,884700,14449.85,14390.477490234374,0.0071467580293813615,0.021068050863878966,55.08758706381987,1
2021-02-05,14924.25,15014.650390625,14864.75,14952.599609375,935600,14707.780078125,14429.822509765625,0.0019199973566108586,0.0209765493881094,58.71143290700196,1
2021-02-08,15115.7998046875,15159.900390625,15041.0498046875,15064.2998046875,671200,14874.7,14468.25,0.01283480273296811,0.02023902256177687,64.61624089101926,0
2021-02-09,15109.2998046875,15257.099609375,15064.2998046875,15164.150390625,713300,14966.9900390625,14499.477490234374,-0.0004300136336804483,0.019722598158845056,61.21844245515435,0
2021-02-10,15106.5,15168.25,14977.2001953125,15119.0498046875,624800,15030.3,14526.62998046875,-0.00018530340410816137,0.017859871925510983,59.23377782290582,1
2021-02-11,15173.2998046875,15188.5,15065.400390625,15073.25,500100,15085.8298828125,14557.052490234375,0.004421924647502795,0.016697469915572014,61.598460846759664,0
2021-02-12,15163.2998046875,15243.5,15081.0,15186.2001953125,571800,15133.63984375,14585.4375,-0.0006590524229219685,0.015198065538343717,67.16999073270136,1
2021-02-15,15314.7001953125,15340.150390625,15243.400390625,15270.2998046875,456000,15173.419921875,14629.4875,0.00998465984153385,0.008143872797319004,73.15538855862715,0
2021-02-16,15313.4501953125,15431.75,15242.2001953125,15371.4501953125,648500,15214.25,14681.09501953125,-8.162092525865194e-05,0.005100349633766094,82.78246854721355,0
2021-02-17,15208.900390625,15314.2998046875,15170.75,15279.900390625,504800,15234.730078125,14715.48251953125,-0.006827318687430917,0.00583964864417423,84.65467260872462,0
2021-02-18,15118.9501953125,15250.75,15078.0498046875,15238.7001953125,770600,15223.86015625,14739.19501953125,-0.005914312869584326,0.006211327865155113,88.76702014949012,0
2021-02-19,14981.75,15144.0498046875,14898.2001953125,15074.7998046875,712200,15187.5501953125,14758.7650390625,-0.009074717063029758,0.007046870256413915,74.92971431867893,0
2021-02-22,14675.7001953125,15010.099609375,14635.0498046875,14999.0498046875,609900,15059.7501953125,14773.955029296874,-0.020428174591586412,0.008272650692395528,51.03576116224322,1
2021-02-23,14707.7998046875,14854.5,14651.849609375,14782.25,744100,14938.6201171875,14797.4,0.0021872625461001327,0.00840057307976225,46.67258930633918,1
2021-02-24,14982.0,15008.7998046875,14504.5,14729.150390625,403800,14893.2400390625,14848.125,0.01864318245786234,0.010787281637916556,53.077431749523186,1
2021-02-25,15097.349609375,15176.5,15065.349609375,15079.849609375,803900,14888.919921875,14912.114990234375,0.007699213013950157,0.011010187218721872,55.80988454569531,0
2021-02-26,14529.150390625,14919.4501953125,14467.75,14888.599609375,1103600,14798.4,14956.842529296875,-0.03763569324758598,0.016114997319989964,34.28349870574699,1
2021-03-01,14761.5498046875,14806.7998046875,14638.5498046875,14702.5,507300,14815.569921875,14980.860009765625,0.015995389118723446,0.01679818232788768,41.68956088836115,1
2021-03-02,14919.099609375,14959.099609375,14760.7998046875,14865.2998046875,621700,14857.8298828125,14994.422509765625,0.010672985341787733,0.017378696759474625,45.82998323283756,1
2021-03-03,15245.599609375,15273.150390625,14995.7998046875,15064.400390625,544200,14910.5498046875,15017.20498046875,0.021884698711632122,0.018885022671205197,51.44213219347069,0
2021-03-04,15080.75,15202.349609375,14980.2001953125,15026.75,534900,14907.2298828125,15026.4599609375,-0.010812930524138231,0.01912905172349376,48.44921434271719,0
2021-03-05,14938.099609375,15092.349609375,14862.099609375,14977.9501953125,640700,14989.0197265625,15027.15244140625,-0.009459104528952489,0.019149494283864702,42.90182277334697,1
2021-03-08,14956.2001953125,15111.150390625,14919.900390625,15002.4501953125,0,15027.9498046875,15019.1724609375,0.0012117060677612201,0.0177735175975739,43.309044086446306,1
2021-03-09,15098.400390625,15126.849609375,14925.4501953125,15049.900390625,675300,15063.8099609375,15018.627490234376,0.00950777560179139,0.01793038329085686,47.959220481092416,1
2021-03-10,15174.7998046875,15218.4501953125,15100.849609375,15202.150390625,404600,15049.65,15022.04248046875,0.005060099883821945,0.01708912599991472,51.03665243376771,0
2021-03-12,15030.9501953125,15336.2998046875,14953.599609375,15321.150390625,493200,15039.6900390625,15014.925,-0.009479506235763657,0.0172496160669508,50.910980624596995,0
2021-03-15,14929.5,15048.400390625,14745.849609375,15048.400390625,467500,15037.9701171875,15003.235009765625,-0.006749419963093084,0.011692947938100356,55.084542494669755,0
2021-03-16,14910.4501953125,15051.599609375,14890.650390625,14996.099609375,100,15028.8201171875,14983.022509765626,-0.001275984104457617,0.0107631533251448,54.0811710813764,0
2021-03-17,14721.2998046875,14956.5498046875,14696.0498046875,14946.5498046875,100,14953.4,14953.414990234374,-0.012685759862868795,0.010976728823316342,44.563532000702175,0
2021-03-18,14557.849609375,14875.2001953125,14478.599609375,14855.5,542200,14830.0099609375,14920.862451171875,-0.011102973071742905,0.00771345474524639,38.970883586251624,1
2021-03-19,14744.0,14788.25,14350.099609375,14471.150390625,919200,14772.619921875,14902.11494140625,0.012786942826028547,0.009082808620354882,55.205320639006665,0
2021-03-22,14736.400390625,14763.900390625,14597.849609375,14736.2998046875,459000,14734.0,14889.8474609375,-0.000515437423697751,0.00872387560590127,49.31620187086616,1
2021-03-23,14814.75,14878.599609375,14707.0,14768.5498046875,474200,14714.8599609375,14896.799951171875,0.00531673999743143,0.008950112607021169,47.035101310555476,0
2021-03-24,14549.400390625,14752.349609375,14535.0,14712.4501953125,456400,14680.480078125,14888.87998046875,-0.017911176994211853,0.009580448556751803,29.50667082143724,0
2021-03-25,14324.900390625,14575.599609375,14264.400390625,14570.900390625,606800,14633.890234375,14856.025,-0.015430189146808937,0.0096996869091848,28.50562748826958,1
2021-03-26,14507.2998046875,14572.900390625,14414.25,14506.2998046875,481000,14586.5501953125,14826.522509765626,0.012733031929623273,0.011170971300243807,38.02002117153889,1
2021-03-30,14845.099609375,14876.2998046875,14617.599609375,14628.5,594500,14608.2900390625,14842.319970703125,0.02328481586755049,0.013899567206236621,47.376855122126905,0
2021-03-31,14690.7001953125,14813.75,14670.25,14811.849609375,463900,14583.480078125,14838.777490234375,-0.010400699094332388,0.014252650328301373,40.42911213357083,1
2021-04-01,14867.349609375,14883.2001953125,14692.4501953125,14798.400390625,445000,14647.069921875,14836.189990234376,0.012024574166918489,0.014219161619559573,43.10695367239852,0
2021-04-05,14637.7998046875,14849.849609375,14459.5,14837.7001953125,509700,14709.6498046875,14805.8,-0.015439860548026041,0.014690316726775694,41.5117389184913,1
2021-04-06,14683.5,14779.099609375,14573.900390625,14737.0,475300,14744.88984375,14785.9375,0.003122067245233451,0.014109155112317367,44.557757287174745,1
2021-04-07,14819.0498046875,14879.7998046875,14649.849609375,14716.4501953125,0,14739.6798828125,14779.985009765625,0.009231436965811968,0.0144273558421131,48.07707479672391,1
2021-04-08,14873.7998046875,14984.150390625,14821.099609375,14875.650390625,514800,14776.2998046875,14775.864990234375,0.0036945688638336804,0.014378128204685378,53.40068205277852,0
2021-04-09,14834.849609375,14918.4501953125,14785.650390625,14882.650390625,504100,14769.7998046875,14762.687451171874,-0.0026187118170183377,0.012945285509465365,56.54012271952971,0
2021-04-12,14310.7998046875,14652.5,14248.7001953125,14644.650390625,650200,14704.3998046875,14719.487451171875,-0.03532558930400764,0.016861623464897054,41.17932926657098,1
2021-04-13,14504.7998046875,14528.900390625,14274.900390625,14364.900390625,605100,14668.659765625,14693.179931640625,0.013556195506029933,0.016932386358352106,45.616940901639495,1
2021-04-15,14581.4501953125,14597.5498046875,14353.2001953125,14522.400390625,568000,14621.13984375,14675.77744140625,0.005284484560774683,0.015047174158962704,45.581941549711225,1
2021-04-16,14617.849609375,14697.7001953125,14559.0,14599.599609375,577200,14569.9498046875,14661.147412109374,0.002496282165007191,0.014767453297798864,51.419314601372086,0
2021-04-19,14359.4501953125,14382.2998046875,14191.400390625,14306.599609375,512300,14474.869921875,14643.054931640625,-0.017676978554819645,0.014976856150340754,50.70646858362425,0
2021-04-20,14296.400390625,14526.9501953125,14207.2998046875,14526.7001953125,467400,14471.9900390625,14629.982470703126,-0.004390823034999047,0.014383074933261237,45.46627876756242,1
2021-04-22,14406.150390625,14424.75,14151.400390625,14219.150390625,524600,14452.26015625,14613.089990234375,0.007676757575422188,0.014642321614762107,39.53810546151283,0
2021-04-23,14341.349609375,14461.150390625,14273.2998046875,14326.349609375,498100,14404.2400390625,14593.337451171876,-0.004498133053794207,0.014126872384703046,41.30210990120339,1
2021-04-26,14485.0,14557.5,14421.2998046875,14449.4501953125,452700,14377.6701171875,14576.849951171875,0.010016518287169873,0.014602172082100514,40.32148818187571,1
2021-04-27,14653.0498046875,14667.5498046875,14484.849609375,14493.7998046875,451800,14436.3900390625,14582.032421875,0.011601643402658013,0.015271601884308754,50.39843239712606,1
2021-04-28,14864.5498046875,14890.25,14694.9501953125,14710.5,457000,14550.019921875,14609.014892578125,0.014433855260107098,0.010131851939649708,54.353100951931914,1
2021-04-29,14894.900390625,15044.349609375,14814.4501953125,14979.0,517500,14647.769921875,14628.394921875,0.0020418099664161193,0.009543412913834452,51.92089962334331,0
2021-04-30,14631.099609375,14855.4501953125,14601.7001953125,14747.349609375,613900,14705.719921875,14617.694921875,-0.017710812045177438,0.011434192492758238,44.44215344554059,1
2021-05-03,14634.150390625,14673.849609375,14416.25,14481.0498046875,448900,14735.55,14614.867431640625,0.00020851346320172048,0.011410429832309806,45.32714700310408,0
